"49";"/wiki/Albert_Chalmers_Borella";"Albert Borella";"/wiki/26th_Battalion_(Australia)";"26th Battalion (Australia)";"1918-07-17";"false";"Villers-Bretonneux, France";"49.8675";"2.5208"
"50";"/wiki/Arthur_Borton_(VC)";"Arthur Borton";"/wiki/London_Regiment";"London Regiment";"1917-11-07";"false";"Sheria, Palestine";"31.4005";"34.6195"
"51";"/wiki/Stanley_Henry_Parry_Boughey";"Stanley Boughey";"/wiki/Royal_Scots_Fusiliers";"Royal Scots Fusiliers";"1917-12-01";"true";"El Burf, Palestine";"31.2853";"34.8782"
"52";"/wiki/William_Ewart_Boulter";"William Boulter";"/wiki/Northamptonshire_Regiment";"Northamptonshire Regiment";"1916-07-14";"false";"Trones Wood, France";"50.0094";"2.7586"
"53";"/wiki/Roland_Richard_Louis_Bourke";"Roland Bourke";"/wiki/Royal_Naval_Volunteer_Reserve";"Royal Naval Volunteer Reserve";"1918-05-09";"false";"Ostend, Belgium";"51.233";"2.917"
"54";"/wiki/George_Arthur_Boyd-Rochfort";"George Boyd-Rochfort";"/wiki/Scots_Guards";"Scots Guards";"1915-08-03";"false";"Cambrin, France";"50.5119";"2.7433"
"55";"/wiki/Edward_Courtney_Boyle";"Edward Boyle";"/wiki/HMS_E14";"HMS E14";"1915-04-27";"false";"Dardanelles, Turkey";"40.2";"26.4"
"56";"/wiki/Edward_Kinder_Bradbury";"Edward Bradbury";"/wiki/Royal_Horse_Artillery";"Royal Horse Artillery";"1914-09-01";"true";"Nery, France";"49.2822";"2.7792"
"57";"/wiki/George_Nicholson_Bradford";"George Bradford";"/wiki/HMS_Iris_II";"HMS Iris II";"1918-04-22";"true";"Zeebrugge, Belgium";"51.333";"3.2"
"58";"/wiki/Roland_Boys_Bradford";"Roland Bradford";"/wiki/Durham_Light_Infantry";"Durham Light Infantry";"1916-10-01";"false";"Eaucourt L'Abbaye, France";"50.0833";"2.7908"
"59";"/wiki/Alexander_Picton_Brereton";"Alexander Brereton";"/wiki/8th_Battalion,_CEF";"8th Battalion, CEF";"1918-08-09";"false";"Amiens, France";"49.892";"2.299"
"60";"/wiki/Jean_Brillant";"Jean Brillant";"/wiki/22nd_(French_Canadian)_Battalion,_CEF";"22nd (French Canadian) Battalion, CEF";"1918-08-08";"true";"Meharicourt, France";"49.7994";"2.7328"
"61";"/wiki/Walter_Lorrain_Brodie";"Walter Brodie";"/wiki/Highland_Light_Infantry";"Highland Light Infantry";"1914-11-11";"false";"Becelaere, Belgium";"50.848";"3.02536"
"62";"/wiki/Cuthbert_Bromley";"Cuthbert Bromley";"/wiki/Lancashire_Fusiliers";"Lancashire Fusiliers";"1915-04-25";"false";"Gallipoli, Turkey";"40.3672";"26.455"
"63";"/wiki/James_Anson_Otho_Brooke";"James Brooke";"/wiki/Gordon_Highlanders";"Gordon Highlanders";"1914-10-29";"true";"Gheluvelt, Belgium";"50.8338";"2.99352"
"64";"/wiki/Edward_Brooks_(VC)";"Edward Brooks";"/wiki/Oxfordshire_and_Buckinghamshire_Light_Infantry";"Oxfordshire and Buckinghamshire Light Infantry";"1917-04-28";"false";"Fayet, France";"49.87";"3.2522"
"65";"/wiki/Oliver_Brooks";"Oliver Brooks";"/wiki/Coldstream_Guards";"Coldstream Guards";"1915-10-08";"false";"Loos, France";"50.4583";"2.7942"
"66";"/wiki/Donald_Forrester_Brown";"Donald Brown";"/wiki/Otago_Infantry_Regiment";"Otago Infantry Regiment";"1916-09-15";"false";"High Wood, France";"50.0402";"2.78461"
"67";"/wiki/Harry_W._Brown";"Harry Brown";"/wiki/10th_Battalion,_CEF";"10th Battalion, CEF";"1917-08-16";"true";"Hill 70, France";"50.4556";"2.81903"
"68";"/wiki/Walter_Ernest_Brown";"Walter Brown";"/wiki/20th_Battalion_(Australia)";"20th Battalion (Australia)";"1918-07-06";"false";"Villers-Bretonneux, France";"49.8675";"2.5208"
"69";"/wiki/William_Bruce_(VC)";"William Bruce";"/wiki/59th_Scinde_Rifles";"59th Scinde Rifles";"1914-12-19";"true";"Givenchy, France";"50.3919";"2.77079"
"70";"/wiki/Thomas_Bryan_(VC)";"Thomas Bryan";"/wiki/Royal_Northumberland_Fusiliers";"Royal Northumberland Fusiliers";"1917-04-09";"false";"Arras, France";"50.2897";"2.7808"
"71";"/wiki/John_Crawford_Buchan";"John Buchan";"/wiki/Princess_Louises%27s_(Argyll_and_Sutherland_Highlanders)";"Princess Louises's (Argyll and Sutherland Highlanders)";"1918-03-21";"true";"Marteville, France";"49.8696";"3.15385"
"72";"/wiki/Angus_Buchanan";"Angus Buchanan";"/wiki/South_Wales_Borderers";"South Wales Borderers";"1916-04-05";"false";"Falauyah Lines, Mesopotamia";"0";"0"
